id|code|vendor_type|city_alias_code|country_alias_code
7688|VUT000020000|citsae|WLH|VU
7689|VUT000021000|citsae|ZGU|VU
7690|WLF000001000|citsae|FUT|WF
7691|WSM000002000|citsae|AAU|WS
7692|WSM000003000|citsae|LAV|WS
7693|WSM000001000|citsae|MXS|WS
7694|YEM000005000|citsae|AAY|YE
7695|YEM0000AD000|citsae|ADE|YE
7696|YEM000001000|citsae|BHN|YE
7697|YEM000002000|citsae|BUK|YE
7698|YEM0000BA000|citsae|BYD|YE
7699|YEM000008000|citsae|DAH|YE
7700|YEM000016000|citsae|DHL|YE
7701|YEM000017000|citsae|DMR|YE
7702|YEM000007000|citsae|EAB|YE
7703|YEM000006000|citsae|GXF|YE
7704|YEM0000HU000|citsae|HOD|YE
7705|YEM000009000|citsae|IHN|YE
7706|YEM000010000|citsae|KAM|YE
7707|YEM000012000|citsae|LDR|YE
7708|YEM000013000|citsae|MYN|YE
7709|YEM000003000|citsae|RIY|YE
7710|YEM000011000|citsae|RXA|YE
7711|YEM0000SN000|citsae|SAH|YE
7712|YEM000004000|citsae|SCT|YE
7713|YEM0000SD000|citsae|SYE|YE
7714|YEM0000TA000|citsae|TAI|YE
7715|YEM000014000|citsae|UKR|YE
7716|YEM000015000|citsae|WDA|YE
7717|COM000001000|citsae|DZA|YT
7718|ZAF000048000|citsae|AAM|ZA
7719|ZAF000010000|citsae|ADY|ZA
7720|ZAF000018000|citsae|AFD|ZA
7721|ZAF000011000|citsae|AGZ|ZA
7722|ZAF000002000|citsae|ALJ|ZA
7723|ZAF000BFN000|citsae|BFN|ZA
7724|ZAF000003000|citsae|BIY|ZA
7725|ZAF000043000|citsae|CDO|ZA
7726|ZAF000CPT000|citsae|CPT|ZA
7727|ZAF000026000|citsae|DUK|ZA
7728|ZAF000DUR000|citsae|DUR|ZA
7729|ZAF000035000|citsae|ELL|ZA
7730|ZAF000ELS000|citsae|ELS|ZA
7731|ZAF000030000|citsae|EMG|ZA
7732|ZAF000039000|citsae|FCB|ZA
7733|ZAF000JNB000|citsae|JNB|ZA
7734|ZAF000041000|citsae|GIY|ZA
7735|ZAF000001000|citsae|GRJ|ZA
7736|ZAF000017000|citsae|GSS|ZA
7737|ZAF000012000|citsae|HDS|ZA
7738|ZAF000PRY000|citsae|PRY|ZA
7739|ZAF000015000|citsae|HLW|ZA
7740|ZAF000031000|citsae|HRS|ZA
7741|ZAF000014000|citsae|HZV|ZA
7742|ZAF000062000|citsae|INY|ZA
7743|ZAF000058000|citsae|JOH|ZA
7744|ZAF000022000|citsae|KHO|ZA
7745|ZAF000042000|citsae|KIG|ZA
7746|ZAF000KIM000|citsae|KIM|ZA
7747|ZAF000013000|citsae|KLZ|ZA
7748|ZAF000KMH000|citsae|KMH|ZA
7749|ZAF000019000|citsae|KOF|ZA
7750|ZAF000KXE000|citsae|KXE|ZA
7751|ZAF000032000|citsae|LAY|ZA
7752|ZAF000020000|citsae|LCD|ZA
7753|ZAF000047000|citsae|LDZ|ZA
7754|LBR0000MY000|citsae|LLE|ZA
7755|ZAF000045000|citsae|LMR|ZA
7756|ZAF000023000|citsae|LTA|ZA
7757|ZAF000046000|citsae|LUJ|ZA
7758|ZAF000051000|citsae|MBD|ZA
7759|ZAF000050000|citsae|MBM|ZA
7760|ITA000MSN000|citsae|MEZ|ZA
7761|ZAF000025000|citsae|MGH|ZA
7762|ZAF000049000|citsae|MWR|ZA
7763|ZAF000052000|citsae|MZF|ZA
7764|ZAF000MZQ000|citsae|MZQ|ZA
7765|ZAF000016000|citsae|MZY|ZA
7766|AUSNSWNTL000|citsae|NCS|ZA
7767|ZAF000038000|citsae|NGL|ZA
7768|ZAF000NLP000|citsae|NLP|ZA
7769|ZAF000057000|citsae|NTY|ZA
7770|ZAF000004000|citsae|PBZ|ZA
7771|ZAF000005000|citsae|PHW|ZA
7772|ZAF000PLZ000|citsae|PLZ|ZA
7773|ZAF000053000|citsae|PRK|ZA
7774|ZAF000006000|citsae|PTG|ZA
7775|ZAF000007000|citsae|PZB|ZA
7776|ZAF000040000|citsae|PZL|ZA
7777|ZAF000008000|citsae|RCB|ZA
7778|ZAF000021000|citsae|ROD|ZA
7779|ZAF000044000|citsae|RVO|ZA
7780|ZAF000SBU000|citsae|SBU|ZA
7781|ZAF000055000|citsae|SDB|ZA
7782|ZAF000056000|citsae|SIS|ZA
7783|ZAF000009000|citsae|SZK|ZA
7784|ZAF000034000|citsae|TCU|ZA
7785|ZAF000059000|citsae|TDT|ZA
7786|ZAF000THY000|citsae|THY|ZA
7787|ZAF000054000|citsae|TSD|ZA
7788|ZAF000ULD000|citsae|ULD|ZA
7789|ZAF000061000|citsae|ULX|ZA
7790|ZAF000037000|citsae|UTE|ZA
7791|ZAF000UTN000|citsae|UTN|ZA
7792|ZAF000UTT000|citsae|UTT|ZA
7793|ZAF000033000|citsae|UTW|ZA
7794|ZAF000028000|citsae|VRE|ZA
7795|ZAF000VRU000|citsae|VRU|ZA
7796|ZAF000029000|citsae|VYD|ZA
7797|ZAF000060000|citsae|WEL|ZA
7798|ZAF000027000|citsae|ZEC|ZA
7799|ZMB000018000|citsae|BBZ|ZM
7800|ZMB000005000|citsae|CGJ|ZM
7801|ZMB000006000|citsae|CIP|ZM
7802|ZMB000002000|citsae|KIW|ZM
7803|ZMB000009000|citsae|KLB|ZM
7804|ZMB000008000|citsae|KMZ|ZM
7805|ZMB0000LK000|citsae|LUN|ZM
7806|ZMB000003000|citsae|LVI|ZM
7807|ZMB000011000|citsae|LXU|ZM
7808|ZMB000004000|citsae|MFU|ZM
7809|ZMB000014000|citsae|MMQ|ZM
7810|ZMB000013000|citsae|MNR|ZM
7811|ZMB000012000|citsae|MNS|ZM
7812|ZMB000015000|citsae|SJQ|ZM
7813|ZMB000017000|citsae|SLI|ZM
7814|ZMB000016000|citsae|SXG|ZM
7815|ZMB000007000|citsae|ZGM|ZM
7816|ZMB000001000|citsae|ZKB|ZM
7817|ZMB000010000|citsae|ZKP|ZM
7818|ZWE0000BU000|citsae|BUQ|ZW
7819|ZWE000001000|citsae|BZH|ZW
7820|ZWE000007000|citsae|CHJ|ZW
7821|ZWE000005000|citsae|GWE|ZW
7822|ZWE0000HA000|citsae|HRE|ZW
7823|ZWE000009000|citsae|HWN|ZW
7824|ZWE000003000|citsae|KAB|ZW
7825|ZWE000006000|citsae|MJW|ZW
7826|ZWE0000MV000|citsae|MVZ|ZW
7827|ZWE000004000|citsae|UTA|ZW
7828|ZWE000002000|citsae|VFA|ZW
7829|ZWE000008000|citsae|WKI|ZW
7830|CHN045010000|citsae|AEB|CN
7831|CHN061009000|citsae|AKA|CN
7832|CHN065029000|citsae|AKU|CN
7833|CHN021003000|citsae|AOG|CN
7834|CHN034008000|citsae|001|CN
7835|CHN052004000|citsae|AVA|CN
7836|CHN015002000|citsae|BAV|CN
7837|CHN045005000|citsae|BHY|CN
7838|CHN011000000|citsae|BJS|CN
7839|CHN065027001|citsae|BPL|CN
7840|CHN054021000|citsae|BPX|CN
7841|CHN053005000|citsae|BSD|CN
7842|CHN044001000|citsae|CAN|CN
7843|CHN043007000|citsae|CGD|CN
7844|CHN041001000|citsae|CGO|CN
7845|CHN022001000|citsae|CGQ|CN
7846|CHN011005000|citsae|CHG|CN
7847|CHN015004000|citsae|CIF|CN
7848|CHN014004000|citsae|CIH|CN
7849|CHN050000000|citsae|CKG|CN
7850|CHN021002024|citsae|CNI|CN
7851|CHN043001000|citsae|CSX|CN
7852|CHN032004000|citsae|CZX|CN
7853|CHN014002000|citsae|DAT|CN
7854|CHN021006000|citsae|DDG|CN
7855|CHN053034000|citsae|DIG|CN
7856|CHN021002000|citsae|DLC|CN
7857|CHN053029000|citsae|DLU|CN
7858|CHN062009082|citsae|DNH|CN
7859|CHN037005000|citsae|DOY|CN
7860|CHN023006000|citsae|DQA|CN
7861|CHN043008000|citsae|DYG|CN
7862|CHN042028000|citsae|ENH|CN
7863|CHN061006000|citsae|ENY|CN
7864|CHN015025001|citsae|ERL|CN
7865|CHN035001000|citsae|FOC|CN
7866|CHN044006000|citsae|FUO|CN
7867|CHN044003000|citsae|SZX|CN
7868|CHN065043022|citsae|FYN|CN
7869|CHN063028001|citsae|GOQ|CN
7870|CHN051008000|citsae|GYS|CN
7871|CHN064004000|citsae|GYU|CN
7872|CHN046001000|citsae|HAK|CN
7873|CHN013004000|citsae|HDG|CN
7874|CHN023011000|citsae|HEK|CN
7875|CHN015001000|citsae|HET|CN
7876|CHN034001000|citsae|HFE|CN
7877|CHN033001000|citsae|HGH|CN
7878|CHN032008000|citsae|HIA|CN
7879|CHN043012000|citsae|HJJ|CN
7880|CHN015022001|citsae|HLH|CN
7881|CHN065022001|citsae|HMI|CN
7882|CHN043004000|citsae|HNY|CN
7883|CHN023001000|citsae|HRB|CN
7884|CHN033009000|citsae|HSN|CN
7885|CHN065032000|citsae|HTN|CN
7886|CHN044013000|citsae|HUZ|CN
7887|CHN033010000|citsae|HYN|CN
7888|CHN061007000|citsae|HZG|CN
7889|CHN064001000|citsae|INC|CN
7890|CHN065028025|citsae|IQM|CN
7891|CHN036002000|citsae|JDZ|CN
7892|CHN023028000|citsae|JGD|CN
7893|CHN062002000|citsae|JGN|CN
7894|CHN062003000|citsae|JIC|CN
7895|CHN050039000|citsae|JIQ|CN
7896|CHN036004000|citsae|JIU|CN
7897|CHN035005082|citsae|JJN|CN
7898|CHN023008000|citsae|JMU|CN
7899|CHN021007000|citsae|JNZ|CN
7900|CHN034017000|citsae|JUH|CN
7901|CHN033008000|citsae|JUZ|CN
7902|CHN023003000|citsae|JXA|CN
7903|CHN065029023|citsae|KCA|CN
7904|CHN065031000|citsae|KHG|CN
7905|CHN036001000|citsae|KHN|CN
7906|CHN065096000|citsae|KJI|CN
7907|CHN053001000|citsae|KMG|CN
7908|CHN036007000|citsae|KOW|CN
7909|CHN065028001|citsae|KRL|CN
7910|CHN065002000|citsae|KRY|CN
7911|CHN052001000|citsae|KWE|CN
7912|CHN045003000|citsae|KWL|CN
7913|CHN035008000|citsae|LCX|CN
7914|CHN023007000|citsae|LDS|CN
7915|CHN042097000|citsae|LHK|CN
7916|CHN043011000|citsae|LLF|CN
7917|CHN053009000|citsae|LNJ|CN
7918|CHN036004002|citsae|LUZ|CN
7919|CHN054001000|citsae|LXA|CN
7920|CHN015004024|citsae|LXI|CN
7921|CHN041003000|citsae|LYA|CN
7922|CHN032007000|citsae|LYG|CN
7923|CHN037013000|citsae|LYI|CN
7924|CHN045002000|citsae|LZH|CN
7925|CHN051005000|citsae|LZO|CN
7926|CHN054026000|citsae|LZY|CN
7927|CHN023010000|citsae|MDG|CN
7928|CHN051007000|citsae|MIG|CN
7929|CHN051013000|citsae|NAO|CN
7930|CHN022025000|citsae|NBS|CN
7931|CHN023002000|citsae|NDG|CN
7932|CHN033002000|citsae|NGB|CN
7933|CHN054025000|citsae|NGQ|CN
7934|CHN032001000|citsae|NKG|CN
7935|CHN065097000|citsae|NLT|CN
7936|CHN045001000|citsae|NNG|CN
7937|CHN041013000|citsae|NNY|CN
7938|CHN032006000|citsae|NTG|CN
7939|CHN015007081|citsae|NZH|CN
7940|CHN023027023|citsae|OHE|CN
7941|CHN031000000|citsae|SHA|CN
7942|CHN051004000|citsae|PZI|CN
7943|CHN054023000|citsae|RKZ|CN
7944|CHN015008000|citsae|RLK|CN
7945|CHN021001000|citsae|SHE|CN
7946|CHN013003000|citsae|SHP|CN
7947|CHN042010000|citsae|SHS|CN
7948|CHN061001000|citsae|SIA|CN
7949|CHN013001000|citsae|SJW|CN
7950|CHN044052000|citsae|SWA|CN
7951|CHN046002000|citsae|SYX|CN
7952|CHN037011000|citsae|00F|CN
7953|CHN065042000|citsae|TCG|CN
7954|CHN053005022|citsae|TCZ|CN
7955|CHN052022001|citsae|TEN|CN
7956|CHN015005000|citsae|TGO|CN
7957|CHN062005000|citsae|THQ|CN
7958|CHN065021000|citsae|TLQ|CN
7959|CHN037001000|citsae|TNA|CN
7960|CHN022005000|citsae|TNH|CN
7961|CHN012000000|citsae|TSN|CN
7962|CHN013002000|citsae|TVS|CN
7963|CHN014001000|citsae|TYN|CN
7964|CHN065001000|citsae|URC|CN
7965|CHN037007000|citsae|WEF|CN
7966|CHN037010000|citsae|WEH|CN
7967|CHN053026000|citsae|WNH|CN
7968|CHN033003000|citsae|WNZ|CN
7969|CHN015003000|citsae|WUA|CN
7970|CHN042001000|citsae|WUH|CN
7971|CHN035007082|citsae|WUS|CN
7972|CHN045004000|citsae|WUZ|CN
7973|CHN050001000|citsae|WXN|CN
7974|CHN015025002|citsae|XIL|CN
7975|CHN035002000|citsae|XMN|CN
7976|CHN063001000|citsae|XNN|CN
7977|CHN032003000|citsae|XUZ|CN
7978|CHN051015000|citsae|YBP|CN
7979|CHN014008000|citsae|00J|CN
7980|CHN015022002|citsae|YIE|CN
7981|CHN042005000|citsae|YIH|CN
7982|CHN023001023|citsae|YLN|CN
7983|CHN022024001|citsae|YNJ|CN
7984|CHN037006000|citsae|YNT|CN
7985|CHN032009000|citsae|YNZ|CN
7986|CHN053023028|citsae|YUA|CN
7987|CHN063027000|citsae|YUS|CN
7988|CHN062007000|citsae|YZY|CN
7989|CHN053006000|citsae|ZAT|CN
7990|CHN044008000|citsae|ZHA|CN
7991|CHN064005000|citsae|ZHY|CN
7992|CHN013007000|citsae|ZQZ|CN
7993|CHN044004000|citsae|ZUH|CN
7994|CHN052003000|citsae|ZYI|CN
7995|CHN014010000|citsae|YCU|CN
7996|CHN014011000|citsae|018|CN
7997|CHN015006000|citsae|DSN|CN
7998|CHN015009000|citsae|01J|CN
7999|CHN021008000|citsae|01V|CN
8000|CHN032010000|citsae|YTY|CN
8001|CHN032002000|citsae|WUX|CN
8002|CHN033007082|citsae|YIW|CN
8003|CHN034010000|citsae|TXN|CN
8004|CHN034012000|citsae|FUG|CN
8005|CHN036008081|citsae|JGS|CN
8006|CHN037002000|citsae|TAO|CN
8007|CHN037008000|citsae|JNG|CN
8008|CHN042003000|citsae|05E|CN
8009|CHN044014000|citsae|MXZ|CN
8010|CHN051033037|citsae|0MS|CN
8011|CHN051034001|citsae|XIC|CN
8012|CHN052026001|citsae|0LP|CN
8013|CHN052027022|citsae|0LM|CN
8014|CHN052002000|citsae|07Z|CN
8015|CHN052024000|citsae|080|CN
8016|CHN052026031|citsae|HZH|CN
8017|CHN053007000|citsae|LJG|CN
8018|CHN053031000|citsae|LUM|CN
8019|CHN062010000|citsae|IQN|CN
8020|CHN062030027|citsae|08O|CN
8021|CHN063028002|citsae|094|CN
8022|CHN063029000|citsae|09D|CN
8023|CHN065040002|citsae|YIN|CN
8024|CHN065043000|citsae|AAT|CN
8025|CHN051001000|citsae|CTU|CN
8026|CHN023008033|citsae|9EG|CN
8027|CHN053007024|citsae|9HU|CN
8028|CHN022004000|titancloud|LIY|
8029|CHN043031023|titancloud|FHX|
8030|CHN022001000|titancloud|CGQ|
8031|CHN043002000|titancloud|ZZU|
8032|CHN043010000|titancloud|CHZ|
8033|CHN043004000|titancloud|HGY|
8034|CHN043001000|titancloud|CSX|
8035|CHN043003082|titancloud|SHS|
8036|CHN043009000|titancloud|YIY|
8037|CHN043013000|titancloud|LOD|
8038|CHN043005000|titancloud|SYA|
8039|CHN043031000|titancloud|XXI|
8040|CHN043012000|titancloud|HHU|
8041|CHN043011000|titancloud|YZH|
8042|CHN043007000|titancloud|CHD|
8043|CHN043003000|titancloud|XIT|
8044|CHN043008000|titancloud|ZJJ|
8045|CHN023010000|titancloud|MDJ|
8046|CHN023006000|titancloud|DQG|
8047|CHN023010081|titancloud|SFH|
8048|CHN023004000|titancloud|HEG|
8049|CHN023008000|titancloud|JMS|
8050|CHN023011000|titancloud|HEH|
8051|CHN023001000|titancloud|HRB|
8052|CHN041001000|titancloud|CGO|
8053|CHN041007000|titancloud|XIX|
8054|CHN041009000|titancloud|PUY|
8055|CHN041011000|titancloud|LUH|
8056|CHN041005000|titancloud|ANY|
8057|CHN041012000|titancloud|SMX|
8058|CHN041010000|titancloud|XUC|
8059|CHN041008000|titancloud|JIZ|
8060|CHN041006000|titancloud|HEB|
8061|CHN041001085|titancloud|DFE|
8062|CHN041002000|titancloud|KFG|
8063|CHN041003000|titancloud|LYA|
8064|CHN013002000|titancloud|TNS|
8065|CHN013003004|titancloud|BDH|
8066|CHN013008000|titancloud|CDE|
8067|CHN013006000|titancloud|BDG|
8068|CHN013004000|titancloud|HDN|
8069|CHN013011000|titancloud|HES|
8070|CHN013003022|titancloud|CHL|
8071|CHN013010082|titancloud|SAH|
8072|CHN013009082|titancloud|REQ|
8073|CHN013001031|titancloud|PSX|
8074|CHN013005000|titancloud|XTA|
8075|CHN013010000|titancloud|LAF|
8076|CHN013003000|titancloud|QHD|
8077|CHN013001000|titancloud|SJW|
8078|CHN042005000|titancloud|YIH|
8079|CHN042028000|titancloud|ENS|
8080|CHN042008000|titancloud|JIM|
8081|CHN042010000|titancloud|JZH|
8082|CHN042006000|titancloud|XFG|
8083|CHN042003000|titancloud|SYN|
8084|CHN042001000|titancloud|WUH|
8085|CHN046002000|titancloud|SYX|
8086|CHN046001000|titancloud|HAK|
8087|CHN046096000|titancloud|XGL|
8088|CHN046092000|titancloud|QIH|
8089|CHN046A34000|titancloud|LNS|
8090|CHN046091000|titancloud|TOS|
8091|CHN046A35000|titancloud|WAN|
8092|CHN046A27000|titancloud|CMA|
8093|CHN046A25000|titancloud|DIA|
8094|CHN046095000|titancloud|WEC|
8095|CHN046093000|titancloud|DAZ|
8096|CHN052003000|titancloud|ZYI|
8097|CHN052002000|titancloud|LPS|
8098|CHN052027001|titancloud|DYU|
8099|CHN052024000|titancloud|BJE|
8100|CHN052022000|titancloud|TRE|
8101|CHN052001000|titancloud|KWE|
8102|CHN052023001|titancloud|XYI|
8103|CHN045003021|titancloud|YAS|
8104|CHN045004000|titancloud|WZ|
8105|CHN045009000|titancloud|YUL|
8106|CHN045011000|titancloud|HEZ|
8107|CHN045006000|titancloud|FGC|
8108|CHN045007000|titancloud|QZH|
8109|CHN045012000|titancloud|HCH|
8110|CHN045010000|titancloud|BAS|
8111|CHN045008000|titancloud|GUG|
8112|CHN045001000|titancloud|NNG|
8113|CHN045002000|titancloud|LZH|
8114|CHN045003000|titancloud|KWL|
8115|CHN062007000|titancloud|ZHY|
8116|CHN062009082|titancloud|DNH|
8117|CHN050000000|titancloud|CKG|
8118|CHN034008000|titancloud|AQG|
8119|CHN034012000|titancloud|BUY|
8120|CHN034006000|titancloud|HAB|
8121|CHN034004000|titancloud|HNA|
8122|CHN034011000|titancloud|CZH|
8123|CHN034001025|titancloud|COH|
8124|CHN034003000|titancloud|BBU|
8125|CHN034010000|titancloud|TXN|
8126|CHN044017000|titancloud|YJI|
8127|CHN044001000|titancloud|CAN|
8128|CHN011000000|titancloud|PEK|
8129|CHN033002000|titancloud|NGB|
8130|CHN033003000|titancloud|WNZ|
8131||titancloud|PTS|
8132|CHN033006000|titancloud|SXG|
8133|CHN033002083|titancloud|FEH|
8134|CHN033001082|titancloud|JDE|
8135|CHN033008025|titancloud|LOY|
8136|CHN033002026|titancloud|NHI|
8137|CHN033004082|titancloud|PIH|
8138|CHN033006082|titancloud|SHY|
8139|CHN033006083|titancloud|SHZ|
8140|CHN033003029|titancloud|TIS|
8141|CHN033010023|titancloud|TIT|
8142|CHN033007081|titancloud|LXS|
8143|CHN033004083|titancloud|TOX|
8144|CHN033007023|titancloud|WUY|
8145|CHN033002025|titancloud|XIS|
8146|CHN033006024|titancloud|XCH|
8147|CHN033003024|titancloud|YOJ|
8148|CHN033004081|titancloud|HIN|
8149|CHN033004024|titancloud|HIY|
8150|CHN033003082|titancloud|LEQ|
8151|CHN033011022|titancloud|JUY|
8152|CHN033008000|titancloud|QUZ|
8153|CHN033001085|titancloud|LIA|
8154|CHN033004000|titancloud|JIX|
8155|CHN033003081|titancloud|RUA|
8156|CHN033007000|titancloud|JIH|
8157|CHN033006081|titancloud|ZUJ|
8158|CHN033007084|titancloud|YKN|
8159|CHN033005023|titancloud|ANJ|
8160|CHN033005021|titancloud|DEQ|
8161|CHN033010081|titancloud|WEL|
8162|CHN033004021|titancloud|JIS|
8163|CHN033005000|titancloud|HUZ|
8164|CHN033010000|titancloud|TZH|
8165|CHN033001083|titancloud|FUY|
8166|CHN033002082|titancloud|CIX|
8167|CHN033001022|titancloud|TOU|
8168|CHN033007082|titancloud|YIW|
8169|CHN033001000|titancloud|HGH|
8170|CHN033002081|titancloud|YUY|
8171|CHN012000000|titancloud|TSN|
8172|CHN031000000|titancloud|SHA|
8173|CHN053007000|titancloud|LJG|
8174|CHN053003000|titancloud|QUJ|
8175|CHN053004000|titancloud|YUX|
8176|CHN053023000|titancloud|CUX|
8177|CHN053034000|titancloud|DQ|
8178|CHN053005022|titancloud|TEC|
8179|CHN053029000|titancloud|DLI|
8180|CHN053028000|titancloud|XSBN|
8181|CHN053001000|titancloud|KMG|
8182|CHN054025000|titancloud|ALI|
8183|CHN054023000|titancloud|RKZ|
8184|CHN054026000|titancloud|LZ|
8185|CHN054001000|titancloud|LSA|
8186|CHN065040002|titancloud|YIN|
8187|CHN065043000|titancloud|ALT|
8188|CHN065002000|titancloud|KLM|
8189|CHN065021000|titancloud|TLF|
8190|CHN065028001|titancloud|KEL|
8191|CHN065043021|titancloud|BEJ|
8192|CHN065096000|titancloud|KNS|
8193|CHN065031000|titancloud|KAS|
8194|CHN065001000|titancloud|URS|
8195|CHN061004000|titancloud|XYG|
8196|CHN061008000|titancloud|YLN|
8197|CHN061001000|titancloud|XIA|
8198|CHN061005081|titancloud|HCN|
8199|CHN061007000|titancloud|HAZ|
8200|CHN061008021|titancloud|SMU|
8201|CHN061003000|titancloud|BJI|
8202|CHN061006000|titancloud|YAN|
8203|CHN014007000|titancloud|JOZ|
8204|CHN014005000|titancloud|JIC|
8205|CHN014003000|titancloud|YQU|
8206|CHN014010000|titancloud|LIF|
8207|CHN014009000|titancloud|XIZ|
8208|CHN014007028|titancloud|PYO|
8209|CHN014008000|titancloud|YUC|
8210|CHN014002000|titancloud|DTG|
8211|CHN014001000|titancloud|TYN|
8212|CHN037010000|titancloud|WEH|
8213|CHN037006084|titancloud|PLI|
8214|CHN037011000|titancloud|RZO|
8215|CHN037009000|titancloud|TAN|
8216|CHN037002000|titancloud|TAO|
8217|CHN037007000|titancloud|WEF|
8218|CHN037003000|titancloud|ZBO|
8219|CHN037016000|titancloud|BIZ|
8220|CHN037002082|titancloud|JIO|
8221|CHN037013000|titancloud|LQI|
8222|CHN037008081|titancloud|QF|
8223|CHN037005000|titancloud|DOY|
8224|CHN037008000|titancloud|JIN|
8225|CHN037007083|titancloud|SOG|
8226|CHN037002081|titancloud|JZO|
8227|CHN037014000|titancloud|DEZ|
8228|CHN037006000|titancloud|YNT|
8229|CHN037001000|titancloud|TNA|
8230|CHN051004000|titancloud|PZH|
8231|CHN051003000|titancloud|ZGG|
8232|CHN051011000|titancloud|LSN|
8233|CHN051032025|titancloud|JZG|
8234|CHN051016000|titancloud|GUA|
8235|CHN051013000|titancloud|NAC|
8236|CHN051001081|titancloud|DJY|
8237|CHN051018000|titancloud|YAA|
8238|CHN051010000|titancloud|NEJ|
8239|CHN051034001|titancloud|XIC|
8240|CHN051008000|titancloud|GUY|
8241|CHN051005000|titancloud|LUZ|
8242|CHN051009000|titancloud|SUN|
8243|CHN051015000|titancloud|YIB|
8244|CHN051007081|titancloud|JIQ|
8245|CHN051006000|titancloud|DEY|
8246|CHN051011081|titancloud|EMS|
8247|CHN051007000|titancloud|MYG|
8248|CHN051001000|titancloud|CTU|
8249|CHN063001000|titancloud|XNG|
8250|CHN064001000|titancloud|YCN|
8251|CHN015002000|titancloud|BTO|
8252|CHN015004000|titancloud|CFE|
8253|CHN015007081|titancloud|MZL|
8254|CHN015007000|titancloud|HLB|
8255|CHN015006000|titancloud|EDS|
8256|CHN015001000|titancloud|HHHT|
8257|CHN021003000|titancloud|ASN|
8258|CHN021003081|titancloud|HCG|
8259|CHN021007000|titancloud|JZU|
8260|CHN021008000|titancloud|YKU|
8261|CHN021005000|titancloud|BEX|
8262|CHN021010000|titancloud|LIZ|
8263|CHN021006000|titancloud|DDG|
8264|CHN021004000|titancloud|FSN|
8265|CHN021002000|titancloud|DLC|
8266|CHN021011000|titancloud|PJN|
8267|CHN021009000|titancloud|BXN|
8268|CHN021001000|titancloud|SHE|
8269|CHN021014000|titancloud|HLD|
8270|CHN021012000|titancloud|TLG|
8271|CHN036011000|titancloud|SHN|
8272|CHN036008000|titancloud|JIA|
8273|CHN036009000|titancloud|YIC|
8274|CHN036008081|titancloud|JGS|
8275|CHN036003000|titancloud|PIX|
8276|CHN036010000|titancloud|FUZ|
8277|CHN036006000|titancloud|YIT|
8278|CHN036005000|titancloud|XIY|
8279|CHN036007000|titancloud|GZU|
8280|CHN036004000|titancloud|JJG|
8281|CHN036002000|titancloud|JDZ|
8282|CHN036001000|titancloud|KHN|
8283|CHN032002000|titancloud|WXI|
8284|CHN032005085|titancloud|TCG|
8285|CHN032004000|titancloud|CZX|
8286|CHN032006000|titancloud|NTG|
8287|CHN032001000|titancloud|NKG|
8288|CHN032003000|titancloud|XZU|
8289|CHN032004082|titancloud|JTA|
8290|CHN032008000|titancloud|HNB|
8291|CHN032002081|titancloud|JYN|
8292|CHN032005081|titancloud|CHS|
8293|CHN032004081|titancloud|LYO|
8294|CHN032002082|titancloud|YIX|
8295|CHN032009000|titancloud|YAC|
8296|CHN032010081|titancloud|YIZ|
8297|CHN032012000|titancloud|TIZ|
8298|CHN032005083|titancloud|KUS|
8299|CHN032012083|titancloud|TIX|
8300|CHN032005000|titancloud|SOZ|
8301|CHN032007000|titancloud|LYG|
8302|CHN032011000|titancloud|ZJI|
8303|CHN022024026|titancloud|ANT|
8304|CHN022024024|titancloud|WQX|
8305|CHN022003000|titancloud|SIP|
8306|CHN022024001|titancloud|YAJ|
8307|CHN044003000|titancloud|SZX|
8308|CHN044005000|titancloud|SWA|
8309|CHN044006000|titancloud|FOH|
8310|CHN044018000|titancloud|QIN|
8311|CHN044052081|titancloud|PLN|
8312|CHN044016000|titancloud|HEY|
8313|CHN044013000|titancloud|HUI|
8314|CHN044007081|titancloud|TSH|
8315|CHN044004000|titancloud|ZHH|
8316|CHN044018081|titancloud|YID|
8317|CHN044053000|titancloud|YFU|
8318|CHN044007084|titancloud|HSO|
8319|CHN044014000|titancloud|MEZ|
8320|CHN044002000|titancloud|SHG|
8321|CHN044012000|titancloud|ZHQ|
8322|CHN044008000|titancloud|ZHJ|
8323|CHN044007083|titancloud|KPG|
8324|CHN044051000|titancloud|CHE|
8325|CHN044019000|titancloud|DNG|
8326|CHN044007000|titancloud|JMO|
8327|CHN044020000|titancloud|ZSO|
8328|CHN044007085|titancloud|EPG|
8329|CHN035001000|titancloud|FOC|
8330|CHN035006000|titancloud|ZHA|
8331|CHN035001082|titancloud|CLE|
8332|CHN035009082|titancloud|FUD|
8333|CHN035005081|titancloud|SIS|
8334|CHN035009000|titancloud|NID|
8335|CHN035008000|titancloud|LNY|
8336|CHN035005082|titancloud|JIJ|
8337|CHN035004081|titancloud|YOA|
8338|CHN035004000|titancloud|SMI|
8339|CHN035007000|titancloud|NAP|
8340|CHN035005024|titancloud|AXI|
8341|CHN035005083|titancloud|NAN|
8342|CHN035006026|titancloud|DSH|
8343|CHN035005021|titancloud|HAN|
8344|CHN035001081|titancloud|FUQ|
8345|CHN035006081|titancloud|LHA|
8346|CHN035009024|titancloud|SNI|
8347|CHN035005026|titancloud|DHU|
8348|CHN035003000|titancloud|PUT|
8349|CHN035008025|titancloud|LIC|
8350|CHN035005000|titancloud|QHU|
