id|abbreviation|language|code|country|state|city|district|description
89352||en_us|CHN061009021|China|Shaanxi|Ankang|Hanyinxian|
89353||en_us|CHN051018023|China|Sichuan|Yaan|Hanyuanxian|
89354||en_us|CHN044005012|China|Guangdong|Shantou|Haojiangqu|
89355||en_us|CHN065042026|China|Xinjiang|Tacheng|Hebukesaiermengguzizhixian|
89356||en_us|CHN043012002|China|Hunan|Huaihua|Hechengqu|
89357||en_us|CHN037013012|China|Shandong|Linyi|Hedongqu|
89358||en_us|CHN042028028|China|Hubei|Enshi|Hefengxian|
89359||en_us|CHN021007026|China|Liaoning|Jinzhou|Heishanxian|
89360||en_us|CHN051032028|China|Sichuan|Aba|Heishuixian|
89361||en_us|CHN051005022|China|Sichuan|Luzhou|Hejiangxian|
89362||en_us|CHN013009084|China|Hebei|Cangzhou|Hejianshi|
89363||en_us|CHN065028027|China|Xinjiang|Bayinguoleng|Hejingxian|
89364||en_us|CHN014008082|China|Shanxi|Yuncheng|Hejinshi|
89365||en_us|CHN037005003|China|Shandong|Dongying|Hekouqu|
89366||en_us|CHN053025032|China|Yunnan|Honghe|Hekouyaozuzizhixian|
89367||en_us|CHN064001022|China|Ningxia|Yinchuan|Helanxian|
89368||en_us|CHN015001023|China|Inner Mongolia|Huhehaote|Helingeerxian|
89369||en_us|CHN022024006|China|Jilin|Yanbian|Helongshi|
89370||en_us|CHN063023024|China|Qinghai|Huangnan|Henanmengguzuzizhixian|
89371||en_us|CHN043004024|China|Hunan|Hengyang|Hengdongxian|
89372||en_us|CHN036011025|China|Jiangxi|Shangrao|Hengfengxian|
89373||en_us|CHN043004022|China|Hunan|Hengyang|Hengnanxian|
89374||en_us|CHN023003003|China|Heilongjiang|Jixi|Hengshanqu|
89375||en_us|CHN043004023|China|Hunan|Hengyang|Hengshanxian|
89376||en_us|CHN061008023|China|Shaanxi|Yulin|Hengshanxian|
89377||en_us|CHN045001027|China|Guangxi|Nanning|Hengxian|
89378||en_us|CHN043004021|China|Hunan|Hengyang|Hengyangxian|
89379||en_us|CHN021001002|China|Liaoning|Shenyang|Hepingqu|
89380||en_us|CHN044016024|China|Guangdong|Heyuan|Hepingxian|
89381||en_us|CHN045005021|China|Guangxi|Beihai|Hepuxian|
89382||en_us|CHN053029032|China|Yunnan|Dali|Heqingxian|
89383||en_us|CHN014009030|China|Shanxi|Xinzhou|Hequxian|
89384||en_us|CHN041006002|China|Henan|Hebi|Heshanqu|
89385||en_us|CHN043009003|China|Hunan|Yiyang|Heshanqu|
89386||en_us|CHN044007084|China|Guangdong|Jiangmen|Heshanshi|
89387||en_us|CHN045013081|China|Guangxi|Laibin|Heshanshi|
89388||en_us|CHN062010024|China|Gansu|Qingyang|Heshuixian|
89389||en_us|CHN014007023|China|Shanxi|Jinzhong|Heshunxian|
89390||en_us|CHN065028028|China|Xinjiang|Bayinguoleng|Heshuoxian|
89391||en_us|CHN043002002|China|Hunan|Zhuzhou|Hetangqu|
89392||en_us|CHN065032001|China|Xinjiang|Hetian|Hetianshi|
89393||en_us|CHN065032021|China|Xinjiang|Hetian|Hetianxian|
89394||en_us|CHN034005023|China|Anhui|Maanshan|Hexian|
89395||en_us|CHN061005024|China|Shaanxi|Weinan|Heyangxian|
89396||en_us|CHN052024028|China|Guizhou|Bijie|Hezhangxian|
89397||en_us|CHN062029025|China|Gansu|Linxia|Hezhengxian|
89398||en_us|CHN062030001|China|Gansu|Gannan|Hezuoshi|
89399||en_us|CHN042011022|China|Hubei|Huanggang|Honganxian|
89400||en_us|CHN014010024|China|Shanxi|Linfen|Hongdongxian|
89401||en_us|CHN023006005|China|Heilongjiang|Daqing|Honggangqu|
89402||en_us|CHN062001011|China|Gansu|Lanzhoushi|Hongguqu|
89403||en_us|CHN053025029|China|Yunnan|Honghe|Honghexian|
89404||en_us|CHN052003002|China|Guizhou|Zunyi|Honghuagangqu|
89405||en_us|CHN042010083|China|Hubei|Jingzhou|Honghushi|
89406||en_us|CHN043012081|China|Hunan|Huaihua|Hongjiangshi|
89407||en_us|CHN041007002|China|Henan|Xinxiang|Hongqiqu|
89408||en_us|CHN042001011|China|Hubei|Wuhan|Hongshanqu|
89409||en_us|CHN015004002|China|Inner Mongolia|Chifeng|Hongshanqu|
89410||en_us|CHN064003003|China|Ningxia|Wuzhong|Hongsibaoqu|
89411||en_us|CHN053004002|China|Yunnan|Yuxi|Hongtaqu|
89412||en_us|CHN021010004|China|Liaoning|Liaoyang|Hongweiqu|
89413||en_us|CHN023007015|China|Heilongjiang|Yichun|Hongxingqu|
89414||en_us|CHN051014023|China|Sichuan|Meishan|Hongyaxian|
89415||en_us|CHN051032033|China|Sichuan|Aba|Hongyuanxian|
89416||en_us|CHN032008029|China|Jiangsu|Huaian|Hongzexian|
89417||en_us|CHN014010081|China|Shanxi|Linfen|Houmashi|
89418||en_us|CHN035006029|China|Fujian|Zhangzhou|Huaanxian|
89419||en_us|CHN062010023|China|Gansu|Qingyang|Huachixian|
89420||en_us|CHN023008026|China|Heilongjiang|Jiamusi|Huachuanxian|
89421||en_us|CHN015009022|China|Inner Mongolia|Wulanchabu|Huadexian|
89422||en_us|CHN022002082|China|Jilin|Jilin|Huadianshi|
89423||en_us|CHN044001014|China|Guangdong|Guangzhou|Huaduqu|
89424||en_us|CHN032008003|China|Jiangsu|Huaian|Huaianqu|
89425||en_us|CHN013007028|China|Hebei|Zhangjiakou|Huaianxian|
89426||en_us|CHN041015027|China|Henan|Xinyang|Huaibinxian|
89427||en_us|CHN044012024|China|Guangdong|Zhaoqing|Huaijixian|
89428||en_us|CHN013007030|China|Hebei|Zhangjiakou|Huailaixian|
89429||en_us|CHN034008022|China|Anhui|Anqing|Huainingxian|
89430||en_us|CHN014006024|China|Shanxi|Shuozhou|Huairenxian|
89431||en_us|CHN034003011|China|Anhui|Bangbu|Huaishangqu|
89432||en_us|CHN041016026|China|Henan|Zhoukou|Huaiyangxian|
89433||en_us|CHN032008004|China|Jiangsu|Huaian|Huaiyinqu|
89434||en_us|CHN037001004|China|Shandong|Jinan|Huaiyinqu|
89435||en_us|CHN034003021|China|Anhui|Bangbu|Huaiyuanxian|
89436||en_us|CHN063021027|China|Qinghai|Haidong|Hualonghuizuzizhixian|
89437||en_us|CHN041009002|China|Henan|Puyang|Hualongqu|
89438||en_us|CHN023008022|China|Heilongjiang|Jiamusi|Huananxian|
89439||en_us|CHN037010002|China|Shandong|Weihai|Huancuiqu|
89440||en_us|CHN042001016|China|Hubei|Wuhan|Huangbeiqu|
89441||en_us|CHN041015026|China|Henan|Xinyang|Huangchuanxian|
89442||en_us|CHN037002011|China|Shandong|Qingdao|Huangdaoqu|
89443||en_us|CHN021001005|China|Liaoning|Shenyang|Huangguqu|
89444||en_us|CHN013009083|China|Hebei|Cangzhou|Huanghuashi|
89445||en_us|CHN061006032|China|Shaanxi|Yanan|Huanglingxian|
89446||en_us|CHN061006031|China|Shaanxi|Yanan|Huanglongxian|
89447||en_us|CHN042011027|China|Hubei|Huanggang|Huangmeixian|
89448||en_us|CHN052026022|China|Guizhou|Qiandongnan|Huangpingxian|
89449||en_us|CHN044001012|China|Guangdong|Guangzhou|Huangpuqu|
89450||en_us|CHN034010003|China|Anhui|Huangshan|Huangshanqu|
89451||en_us|CHN042002002|China|Hubei|Huangshi|Huangshigangqu|
89452||en_us|CHN033010003|China|Zhejiang|Taizhou|Huangyanqu|
89453||en_us|CHN063001023|China|Qinghai|Xining|Huangyuanxian|
89454||en_us|CHN063001022|China|Qinghai|Xining|Huangzhongxian|
89455||en_us|CHN042011002|China|Hubei|Huanggang|Huangzhouqu|
89456||en_us|CHN051016081|China|Sichuan|Guangan|Huaningshi|
89457||en_us|CHN053004024|China|Yunnan|Yuxi|Huaningxian|
89458||en_us|CHN045012026|China|Guangxi|Hechi|Huanjiangmaonanzuzizhixian|
89459||en_us|CHN021005022|China|Liaoning|Benxi|Huanrenmanzuzizhixian|
89460||en_us|CHN037003021|China|Shandong|Zibo|Huantaixian|
89461||en_us|CHN062010022|China|Gansu|Qingyang|Huanxian|
89462||en_us|CHN053007023|China|Yunnan|Lijiang|Huapingxian|
89463||en_us|CHN042007003|China|Hubei|Ezhou|Huarongqu|
89464||en_us|CHN043006023|China|Hunan|Yueyang|Huarongxian|
89465||en_us|CHN034005003|China|Anhui|Maanshan|Huashanqu|
89466||en_us|CHN062008024|China|Gansu|Pingliang|Huatingxian|
89467||en_us|CHN041005026|China|Henan|Anyang|Huaxian|
89468||en_us|CHN061005021|China|Shaanxi|Weinan|Huaxian|
89469||en_us|CHN052001011|China|Guizhou|Guiyang|Huaxiqu|
89470||en_us|CHN061005082|China|Shaanxi|Weinan|Huayinshi|
89471||en_us|CHN043031024|China|Hunan|Xiangxi|Huayuanxian|
89472||en_us|CHN044009082|China|Guangdong|Maoming|Huazhoushi|
89473||en_us|CHN041012002|China|Henan|Sanmenxia|Hubinqu|
89474||en_us|CHN014004027|China|Shanxi|Changzhi|Huguanxian|
89475||en_us|CHN035005021|China|Fujian|Quanzhou|Huianxian|
89476||en_us|CHN036007033|China|Jiangxi|Ganzhou|Huichangxian|
89477||en_us|CHN044013002|China|Guangdong|Huizhou|Huichengqu|
89478||en_us|CHN052003003|China|Guizhou|Zunyi|Huichuanqu|
89479||en_us|CHN022024004|China|Jilin|Yanbian|Huichunshi|
89480||en_us|CHN044013023|China|Guangdong|Huizhou|Huidongxian|
89481||en_us|CHN051034026|China|Sichuan|Liangshan|Huidongxian|
89482||en_us|CHN041001008|China|Henan|Zhengzhou|Huijiqu|
89483||en_us|CHN044052024|China|Guangdong|Jieyang|Huilaixian|
89484||en_us|CHN051034025|China|Sichuan|Liangshan|Huilixian|
89485||en_us|CHN015001003|China|Inner Mongolia|Huhehaote|Huiminqu|
89486||en_us|CHN037016021|China|Shandong|Binzhou|Huiminxian|
89487||en_us|CHN022005023|China|Jilin|Tonghua|Huinanxian|
89488||en_us|CHN062004022|China|Gansu|Baiyin|Huiningxian|
89489||en_us|CHN064002005|China|Ningxia|Shizuishan|Huinongqu|
89490||en_us|CHN032002006|China|Jiangsu|Wuxi|Huishanqu|
89491||en_us|CHN052027031|China|Guizhou|Qiannan|Huishuixian|
89492||en_us|CHN043012025|China|Hunan|Huaihua|Huitongxian|
89493||en_us|CHN062012027|China|Gansu|Longnan|Huixian|
89494||en_us|CHN041007082|China|Henan|Xinxiang|Huixianshi|
89495||en_us|CHN044013003|China|Guangdong|Huizhou|Huiyangqu|
89496||en_us|CHN053003026|China|Yunnan|Qujing|Huizexian|
89497||en_us|CHN034010004|China|Anhui|Huangshan|Huizhouqu|
89498||en_us|CHN036004029|China|Jiangxi|Jiujiang|Hukouxian|
89499||en_us|CHN023001011|China|Heilongjiang|Haerbin|Hulanqu|
89500||en_us|CHN023003081|China|Heilongjiang|Jixi|Hulinshi|
89501||en_us|CHN035002006|China|Fujian|Xiamen|Huliqu|
89502||en_us|CHN023027021|China|Heilongjiang|Daxinganling|Humaxian|
89503||en_us|CHN014002025|China|Shanxi|Datong|Hunyuanxian|
89504||en_us|CHN065040023|China|Xinjiang|Yili|Huochengxian|
89505||en_us|CHN041007024|China|Henan|Xinxiang|Huojiaxian|
89506||en_us|CHN015005081|China|Inner Mongolia|Tongliao|Huolinguoleshi|
89507||en_us|CHN034015022|China|Anhui|Liuan|Huoqiuxian|
89508||en_us|CHN034015025|China|Anhui|Liuan|Huoshanxian|
89509||en_us|CHN014010082|China|Shanxi|Linfen|Huozhoushi|
89510||en_us|CHN032005005|China|Jiangsu|Suzhou|Huqiuqu|
89511||en_us|CHN065023023|China|Xinjiang|Changji|Hutubixian|
89512||en_us|CHN061001025|China|Shaanxi|Xian|Huxian|
89513||en_us|CHN063021026|China|Qinghai|Haidong|Huzhutuzuzizhixian|
89514||en_us|CHN054022029|China|Tibet|Shannan|Jiachaxian|
89515||en_us|CHN043010024|China|Hunan|Chenzhou|Jiahexian|
89516||en_us|CHN051011026|China|Sichuan|Leshan|Jiajiangxian|
89517||en_us|CHN051013004|China|Sichuan|Nanchong|Jialingqu|
89518||en_us|CHN054024022|China|Tibet|Naqu|Jialixian|
89519||en_us|CHN014001008|China|Shanxi|Taiyuan|Jiancaopingqu|
89520||en_us|CHN021014022|China|Liaoning|Huludao|Jianchangxian|
89521||en_us|CHN053029031|China|Yunnan|Dali|Jianchuanxian|
89522||en_us|CHN033001082|China|Zhejiang|Hangzhou|Jiandeshi|
89523||en_us|CHN042001002|China|Hubei|Wuhan|Jianganqu|
89524||en_us|CHN051015023|China|Sichuan|Yibin|Jianganxian|
89525||en_us|CHN033002005|China|Zhejiang|Ningbo|Jiangbeiqu|
89526||en_us|CHN053008026|China|Yunnan|Puer|Jiangchenghanizuyizuzizhixian|
89527||en_us|CHN044017002|China|Guangdong|Yangjiang|Jiangchengqu|
89528||en_us|CHN053004021|China|Yunnan|Yuxi|Jiangchuanxian|
89529||en_us|CHN054021022|China|Tibet|Changdu|Jiangdaxian|
89530||en_us|CHN033002004|China|Zhejiang|Ningbo|Jiangdongqu|
89531||en_us|CHN032010088|China|Jiangsu|Yangzhou|Jiangdushi|
89532||en_us|CHN051008023|China|Sichuan|Guangyuan|Jiangexian|
89533||en_us|CHN033001004|China|Zhejiang|Hangzhou|Jiangganqu|
89534||en_us|CHN044007004|China|Guangdong|Jiangmen|Jianghaiqu|
89535||en_us|CHN042001003|China|Hubei|Wuhan|Jianghanqu|
89536||en_us|CHN043011029|China|Hunan|Yongzhou|Jianghuayaozuzizhixian|
89537||en_us|CHN052022022|China|Guizhou|Tongren|Jiangkouxian|
89538||en_us|CHN035004028|China|Fujian|Sanming|Jianglexian|
89539||en_us|CHN042010024|China|Hubei|Jingzhou|Jianglingxian|
89540||en_us|CHN045001005|China|Guangxi|Nanning|Jiangnanqu|
89541||en_us|CHN032001015|China|Jiangsu|Nanjing|Jiangningqu|
89542||en_us|CHN033008081|China|Zhejiang|Quzhou|Jiangshanshi|
89543||en_us|CHN014008026|China|Shanxi|Yuncheng|Jiangxian|
89544||en_us|CHN042001015|China|Hubei|Wuhan|Jiangxiaqu|
89545||en_us|CHN051005002|China|Sichuan|Luzhou|Jiangyangqu|
89546||en_us|CHN032012084|China|Jiangsu|Taizhou|Jiangyanshi|
89547||en_us|CHN032002081|China|Jiangsu|Wuxi|Jiangyinshi|
89548||en_us|CHN043011025|China|Hunan|Yongzhou|Jiangyongxian|
89549||en_us|CHN051007081|China|Sichuan|Mianyang|Jiangyoushi|
89550||en_us|CHN022006005|China|Jilin|White Mountain |Jiangyuanqu|
89551||en_us|CHN045014002|China|Guangxi|Chongzuo|Jiangzhouqu|
89552||en_us|CHN054023023|China|Tibet|Rikaze|Jiangzixian|
89553||en_us|CHN052026029|China|Guizhou|Qiandongnan|Jianhexian|
89554||en_us|CHN023002003|China|Heilongjiang|Qiqihaer|Jianhuaqu|
89555||en_us|CHN032009025|China|Jiangsu|Yancheng|Jianhuxian|
89556||en_us|CHN042010023|China|Hubei|Jingzhou|Jianlixian|
89557||en_us|CHN035004030|China|Fujian|Sanming|Jianningxian|
89558||en_us|CHN035007083|China|Fujian|Nanping|Jianoushi|
89559||en_us|CHN021013022|China|Liaoning|Chaoyang|Jianpingxian|
89560||en_us|CHN023005002|China|Heilongjiang|Shuangyashan|Jianshanqu|
89561||en_us|CHN022005082|China|Jilin|Tonghua|Jianshi|
89562||en_us|CHN042028022|China|Hubei|Enshi|Jianshixian|
89563||en_us|CHN053025024|China|Yunnan|Honghe|Jianshuixian|
89564||en_us|CHN051011023|China|Sichuan|Leshan|Jianweixian|
89565||en_us|CHN036008021|China|Jiangxi|Jian|Jianxian|
89566||en_us|CHN041003005|China|Henan|Luoyang|Jianxiqu|
89567||en_us|CHN035007084|China|Fujian|Nanping|Jianyangshi|
89568||en_us|CHN051020081|China|Sichuan|Ziyang|Jianyangshi|
89569||en_us|CHN032001005|China|Jiangsu|Nanjing|Jianyequ|
89570||en_us|CHN063023022|China|Qinghai|Huangnan|Jianzhaxian|
89571||en_us|CHN035009002|China|Fujian|Ningde|Jiaochengqu|
89572||en_us|CHN014011022|China|Shanxi|Lvliang|Jiaochengxian|
89573||en_us|CHN022002081|China|Jilin|Jilin|Jiaoheshi|
89574||en_us|CHN033010002|China|Zhejiang|Taizhou|Jiaojiangqu|
89575||en_us|CHN014011030|China|Shanxi|Lvliang|Jiaokouxian|
89576||en_us|CHN044014027|China|Guangdong|Meizhou|Jiaolingxian|
89577||en_us|CHN037002084|China|Shandong|Qingdao|Jiaonanshi|
89578||en_us|CHN034007011|China|Anhui|Tongling|Jiaoqu|
89579||en_us|CHN023008011|China|Heilongjiang|Jiamusi|Jiaoqu|
89580||en_us|CHN014003011|China|Shanxi|Yangquan|Jiaoqu|
89581||en_us|CHN014004011|China|Shanxi|Changzhi|Jiaoqu|
89582||en_us|CHN037002081|China|Shandong|Qingdao|Jiaozhoushi|
89583||en_us|CHN033004021|China|Zhejiang|Jiaxing|Jiashanxian|
89584||en_us|CHN065031029|China|Xinjiang|Kashi|Jiashixian|
89585||en_us|CHN032003005|China|Jiangsu|Xuzhou|Jiawangqu|
89586||en_us|CHN041004025|China|Henan|Pingdingshan|Jiaxian|
89587||en_us|CHN061008028|China|Shaanxi|Yulin|Jiaxian|
89588||en_us|CHN037008029|China|Shandong|Jining|Jiaxiangxian|
89589||en_us|CHN023007022|China|Heilongjiang|Yichun|Jiayinxian|
89590||en_us|CHN042012021|China|Hubei|Xianning|Jiayuxian|
89591||en_us|CHN023003021|China|Heilongjiang|Jixi|Jidongxian|
89592||en_us|CHN044052021|China|Guangdong|Jieyang|Jiedongxian|
89593||en_us|CHN041008002|China|Henan|Jiaozuo|Jiefangqu|
89594||en_us|CHN034012082|China|Anhui|Fuyang|Jieshoushi|
89595||en_us|CHN014007081|China|Shanxi|Jinzhong|Jiexiushi|
89596||en_us|CHN044052022|China|Guangdong|Jieyang|Jiexixian|
89597||en_us|CHN023003002|China|Heilongjiang|Jixi|Jiguanqu|
89598||en_us|CHN041003006|China|Henan|Luoyang|Jiliqu|
89599||en_us|CHN054023035|China|Tibet|Rikaze|Jilongxian|
89600||en_us|CHN035002011|China|Fujian|Xiamen|Jimeiqu|
89601||en_us|CHN037002082|China|Shandong|Qingdao|Jimoshi|
89602||en_us|CHN065043026|China|Xinjiang|Aletai|Jimunaixian|
89603||en_us|CHN065023027|China|Xinjiang|Changji|Jimusaerxian|
89604||en_us|CHN034015002|China|Anhui|Liuan|Jinanqu|
89605||en_us|CHN035001011|China|Fujian|Fuzhou|Jinanqu|
89606||en_us|CHN045012002|China|Guangxi|Hechi|Jinchengjiangqu|
89607||en_us|CHN062003002|China|Gansu|Jinchang|Jinchuanqu|
89608||en_us|CHN051032026|China|Sichuan|Aba|Jinchuanxian|
89609||en_us|CHN033007003|China|Zhejiang|Jinhua|Jindongqu|
89610||en_us|CHN064001006|China|Ningxia|Yinchuan|Jinfengqu|
89611||en_us|CHN036009025|China|Jiangxi|Yichun|Jinganxian|
89612||en_us|CHN061008024|China|Shaanxi|Yulin|Jingbianxian|
89613||en_us|CHN062008021|China|Gansu|Pingliang|Jingchuanxian|
89614||en_us|CHN034018025|China|Anhui|Xuancheng|Jingdexian|
89615||en_us|CHN053008023|China|Yunnan|Puer|Jingdongyizuzizhixian|
89616||en_us|CHN036008081|China|Jiangxi|Jian|Jinggangshanshi|
89617||en_us|CHN053008024|China|Yunnan|Puer|Jinggudaizuyizuzizhixian|
89618||en_us|CHN065027022|China|Xinjiang|Boertala|Jinghexian|
89619||en_us|CHN053028001|China|Yunnan|Xishuangbanna|Jinghongshi|
89620||en_us|CHN034002002|China|Anhui|Wuhu|Jinghuqu|
89621||en_us|CHN032012082|China|Jiangsu|Taizhou|Jingjiangshi|
89622||en_us|CHN032011002|China|Jiangsu|Zhenjiang|Jingkouqu|
89623||en_us|CHN014009026|China|Shanxi|Xinzhou|Jinglexian|
89624||en_us|CHN033011027|China|Zhejiang|Lishui|Jingningshezuzizhixian|
89625||en_us|CHN062008026|China|Gansu|Pingliang|Jingningxian|
89626||en_us|CHN042008021|China|Hubei|Jingmen|Jingshanxian|
89627||en_us|CHN062004023|China|Gansu|Baiyin|Jingtaixian|
89628||en_us|CHN034018023|China|Anhui|Xuancheng|Jingxian|
89629||en_us|CHN013011027|China|Hebei|Hengshui|Jingxian|
89630||en_us|CHN013001007|China|Hebei|Shijiazhuang|Jingxingkuangqu|
89631||en_us|CHN013001021|China|Hebei|Shijiazhuang|Jingxingxian|
89632||en_us|CHN045010025|China|Guangxi|Baise|Jingxixian|
89633||en_us|CHN051006003|China|Sichuan|Deyang|Jingyangqu|
89634||en_us|CHN061004023|China|Shaanxi|Xianyang|Jingyangxian|
89635||en_us|CHN051011024|China|Sichuan|Leshan|Jingyanxian|
89636||en_us|CHN062004021|China|Gansu|Baiyin|Jingyuanxian|
89637||en_us|CHN064004024|China|Ningxia|Guyuan|Jingyuanxian|
89638||en_us|CHN022006022|China|Jilin|White Mountain |Jingyuxian|
89639||en_us|CHN043012029|China|Hunan|Huaihua|Jingzhoumiaozudongzuzizhixian|
89640||en_us|CHN042010003|China|Hubei|Jingzhou|Jingzhouqu|
89641||en_us|CHN032008031|China|Jiangsu|Huaian|Jinhuxian|
89642||en_us|CHN015009002|China|Inner Mongolia|Wulanchabu|Jiningqu|
89643||en_us|CHN051001004|China|Sichuan|Chengdu|Jinjiangqu|
89644||en_us|CHN035005082|China|Fujian|Quanzhou|Jinjiangshi|
89645||en_us|CHN051011013|China|Sichuan|Leshan|Jinkouhequ|
89646||en_us|CHN035005027|China|Fujian|Quanzhou|Jinmenxian|
89647||en_us|CHN041002011|China|Henan|Kaifeng|Jinmingqu|
89648||en_us|CHN053001022|China|Yunnan|Kunming|Jinningxian|
89649||en_us|CHN051001006|China|Sichuan|Chengdu|Jinniuqu|
89650||en_us|CHN053025030|China|Yunnan|Honghe|Jinpingmiaozuyaozudaizuzizhixian|
89651||en_us|CHN044005011|China|Guangdong|Shantou|Jinpingqu|
89652||en_us|CHN052026028|China|Guizhou|Qiandongnan|Jinpingxian|
89653||en_us|CHN023007009|China|Heilongjiang|Yichun|Jinshantunqu|
89654||en_us|CHN052024024|China|Guizhou|Bijie|Jinshaxian|
89655||en_us|CHN043007081|China|Hunan|Changde|Jinshishi|
89656||en_us|CHN041001005|China|Henan|Zhengzhou|Jinshuiqu|
89657||en_us|CHN061003003|China|Shaanxi|Baoji|Jintaiqu|
89658||en_us|CHN051001021|China|Sichuan|Chengdu|Jintangxian|
89659||en_us|CHN032004082|China|Jiangsu|Changzhou|Jintanshi|
89660||en_us|CHN062009021|China|Gansu|Jiuquan|Jintaxian|
89661||en_us|CHN044004004|China|Guangdong|Zhuhai|Jinwanqu|
89662||en_us|CHN037008028|China|Shandong|Jining|Jinxiangxian|
89663||en_us|CHN036001024|China|Jiangxi|Nanchang|Jinxianxian|
89664||en_us|CHN045013024|China|Guangxi|Laibin|Jinxiuyaozuzizhixian|
89665||en_us|CHN036010027|China|Jiangxi|Fuzhou|Jinxixian|
89666||en_us|CHN051034030|China|Sichuan|Liangshan|Jinyangxian|
89667||en_us|CHN014001010|China|Shanxi|Taiyuan|Jinyuanqu|
89668||en_us|CHN033011022|China|Zhejiang|Lishui|Jinyunxian|
89669||en_us|CHN034015024|China|Anhui|Liuan|Jinzhaixian|
89670||en_us|CHN021002013|China|Liaoning|Dalian|Jinzhouqu|
89671||en_us|CHN013001083|China|Hebei|Shijiazhuang|Jinzhoushi|
89672||en_us|CHN014008024|China|Shanxi|Yuncheng|Jishanxian|
89673||en_us|CHN062029027|China|Gansu|Linxia|Jishishanbaoanzudongxiangzusalazuzizhixian|
89674||en_us|CHN043031001|China|Hunan|Xiangxi|Jishoushi|
89675||en_us|CHN036008022|China|Jiangxi|Jian|Jishuixian|
89676||en_us|CHN036004021|China|Jiangxi|Jiujiang|Jiujiangxian|
89677||en_us|CHN032003004|China|Jiangsu|Xuzhou|Jiuliqu|
89678||en_us|CHN051033024|China|Sichuan|Ganzi|Jiulongxian|
89679||en_us|CHN022001081|China|Jilin|Changchun|Jiutaishi|
89680||en_us|CHN015002007|China|Inner Mongolia|Baotou|Jiuyuanqu|
89681||en_us|CHN051032025|China|Sichuan|Aba|Jiuzhaigouxian|
89682||en_us|CHN063026025|China|Qinghai|Guoluo|Jiuzhixian|
89683||en_us|CHN014010028|China|Shanxi|Linfen|Jixian|
89684||en_us|CHN023005021|China|Heilongjiang|Shuangyashan|Jixianxian|
89685||en_us|CHN034018024|China|Anhui|Xuancheng|Jixixian|
89686||en_us|CHN037001025|China|Shandong|Jinan|Jiyangxian|
89687||en_us|CHN013004031|China|Hebei|Handan|Jizexian|
89688||en_us|CHN036008002|China|Jiangxi|Jian|Jizhouqu|
89689||en_us|CHN013011081|China|Hebei|Hengshui|Jizhoushi|
89690||en_us|CHN037017026|China|Shandong|Heze|Juanchengxian|
89691||en_us|CHN013005029|China|Hebei|Xingtai|Juluxian|
89692||en_us|CHN037013027|China|Shandong|Linyi|Junanxian|
89693||en_us|CHN051015027|China|Sichuan|Yibin|Junlianxian|
89694||en_us|CHN043006011|China|Hunan|Yueyang|Junshanqu|
89695||en_us|CHN041006021|China|Henan|Hebi|Junxian|
89696||en_us|CHN032011083|China|Jiangsu|Zhenjiang|Jurongshi|
89697||en_us|CHN037011022|China|Shandong|Rizhao|Juxian|
89698||en_us|CHN037017024|China|Shandong|Heze|Juyexian|
89699||en_us|CHN041002024|China|Henan|Kaifeng|Kaifengxian|
89700||en_us|CHN043001005|China|Hunan|Changsha|Kaifuqu|
89701||en_us|CHN033008024|China|Zhejiang|Quzhou|Kaihuaxian|
89702||en_us|CHN051017023|China|Sichuan|Dazhou|Kaijiangxian|
89703||en_us|CHN052026001|China|Guizhou|Qiandongnan|Kailishi|
89704||en_us|CHN015005023|China|Inner Mongolia|Tongliao|Kailuxian|
89705||en_us|CHN013002005|China|Hebei|Tangshan|Kaipingqu|
89706||en_us|CHN044007083|China|Guangdong|Jiangmen|Kaipingshi|
89707||en_us|CHN052001021|China|Guizhou|Guiyang|Kaiyangxian|
89708||en_us|CHN021012082|China|Liaoning|Tieling|Kaiyuanshi|
89709||en_us|CHN053025002|China|Yunnan|Honghe|Kaiyuanshi|
89710||en_us|CHN015004028|China|Inner Mongolia|Chifeng|Kalaqinqi|
89711||en_us|CHN021013024|China|Liaoning|Chaoyang|Kalaqinzuoyimengguzuzizhixian|
89712||en_us|CHN013007023|China|Hebei|Zhangjiakou|Kangbaoxian|
89713||en_us|CHN051033021|China|Sichuan|Ganzi|Kangdingxian|
89714||en_us|CHN062029022|China|Gansu|Linxia|Kanglexian|
89715||en_us|CHN054023031|China|Tibet|Rikaze|Kangmaxian|
89716||en_us|CHN021001023|China|Liaoning|Shenyang|Kangpingxian|
89717||en_us|CHN062012024|China|Gansu|Longnan|Kangxian|
