id|code|country_pinyin|country_code|state_pinyin|state_code|city_pinyin|city_code|district_pinyin|district_code
50906|CAN000400000|Jia Na Da |CAN||000|Si Tu Er Te |400||
50907|USAAP1432000|Mei Guo |USA||AP1|Si Tu Er Te Dao |432||
50908|AUS000500000|Ao Da Li Ya |AUS||000|Si Tu Te Ke Li Ke |500||
50909|SUR000008000|Su Li Nan |SUR||000|Si Tuo Er Man Sai Lan De |008||
50910|NOR000072000|Nuo Wei |NOR||000|Si Wa Er Ba Qun Dao |072||
50911|USAAP1433000|Mei Guo |USA||AP1|Si Gu |433||
50912|TZA000014000|Tan Sang Ni Ya |TZA||000|Song Ba Wan Jia |014||
50913|BGD000008000|Meng Jia La |BGD||000|Song Di Bu |008||
50914|TZA000015000|Tan Sang Ni Ya |TZA||000|Song Gai A |015||
50915|PNG000304000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Su A Bi |304||
50916|MDG000053000|Ma Da Jia Si Jia |MDG||000|Su A La La |053||
50917|BWA000014000|Bo Ci Wa Na |BWA||000|Su A Pan |014||
50918|IDN000174000|Yin Du Ni Xi Ya |IDN||000|Su Ai |174||
50919|COG000021000|Gang Guo （Bu ）|COG||000|Su An Kai |021||
50920|ISL000032000|Bing Dao |ISL||000|Su Du Lei Li |032||
50921|PNG000305000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Su Er |305||
50922|GUF000005000|Fa Shu Gui Ya Na |GUF||000|Su Er |005||
50923|MAR000015000|Mo Luo Ge |MAR||000|Su Ge Bao （La Xi Di Ye ）|015||
50924|PNG000306000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Su Ji |306||
50925|ECU000019000|E Gua Duo Er |ECU||000|Su Ku A |019||
50926|HND000022000|Hong Du La Si |HND||000|Su La Ke |022||
50927|SAU000023000|Sha Te A La Bo |SAU||000|Su La Ye Er |023||
50928|PNG000307000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Su Li Ya |307||
50929|PNG000308000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Su Lun |308||
50930|IDN000175000|Yin Du Ni Xi Ya |IDN||000|Su Mu La Ji |175||
50931|GHA000003000|Jia Na |GHA||000|Su Ni Ya Ni |003||
50932|ARG000065000|A Gen Ting |ARG||000|Su Ya Lei Si Shang Xiao Cheng |065||
50933|BRA000247000|Ba Xi |BRA||000|Su Ya Mi Su |247||
50934|USAAP1434000|Mei Guo |USA||AP1|Suo Luo Men |434||
50935|FIN000018000|Fen Lan |FIN||000|Suo Dan Qu Lai |018||
50936|ETH000051000|Ai Sai E Bi Ya |ETH||000|Suo Du |051||
50937|ZMB000017000|Zan Bi Ya |ZMB||000|Suo Hu Wei Qi |017||
50938|VNM000025000|Yue Nan |VNM||000|Suo Ke Te Lang |025||
50939|COL000143000|Ge Lun Bi Ya |COL||000|Suo La Nuo |143||
50940|COL000144000|Ge Lun Bi Ya |COL||000|Suo Li Ta |144||
50941|IDN000176000|Yin Du Ni Xi Ya |IDN||000|Suo Luo A Ke |176||
50942|UGA000005000|Wu Gan Da |UGA||000|Suo Luo Di |005||
50943|RUS000079000|E Luo Si |RUS||000|Suo Luo Wei Ci Ji |079||
50944|PNG000309000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Suo Pu |309||
50945|USAAP1435000|Mei Guo |USA||AP1|Suo Sa Li Tuo |435||
50946|AGO000028000|An Ge La |AGO||000|Suo Yue |028||
50947|LSO000010000|Lai Suo Tuo |LSO||000|Ta Ba Cai Ka |010||
50948|MHL000031000|Ma Shao Er Qun Dao |MHL||000|Ta Ba Er |031||
50949|PNG000310000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ta Bi Bu Jia |310||
50950|KIR000016000|Ji Li Ba Si |KIR||000|Ta Bi Te A |016||
50951|COL000145000|Ge Lun Bi Ya |COL||000|Ta Bo Lun －De Ta Ma La |145||
50952|USAAP1436000|Mei Guo |USA||AP1|Ta Bo Na Ta －Pa Si Luo Qi |436||
50953|KIR000017000|Ji Li Ba Si |KIR||000|Ta Bu A Ai Lan |017||
50954|PHL000061000|Fei Lv Bin |PHL||000|Ta Bu La Si |061||
50955|USAAP1437000|Mei Guo |USA||AP1|Ta Di Te Li Ke |437||
50956|PAK000044000|Ba Ji Si Tan |PAK||000|Ta Er Bei La |044||
50957|MAR000016000|Mo Luo Ge |MAR||000|Ta Er Fa Ya |016||
50958|ISL000033000|Bing Dao |ISL||000|Ta Er Ke Na Fu Yao De |033||
50959|CHL000037000|Zhi Li |CHL||000|Ta Er Ta Er |037||
50960|CAN000401000|Jia Na Da |CAN||000|Ta Er Tai Lei －Na Luo Si |401||
50961|PAK000045000|Ba Ji Si Tan |PAK||000|Ta Fu Tan |045||
50962|PHL000062000|Fei Lv Bin |PHL||000|Ta Ge Bi Ta |062||
50963|PNG000311000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ta Gu La |311||
50964|NZL000050000|Xin Xi Lan |NZL||000|Ta Ha Luo A |050||
50965|BGD000009000|Meng Jia La |BGD||000|Ta Ke Jia Ang |009||
50966|THA000118000|Tai Guo |THA||000|Ta Ke Xi Li |118||
50967|AUS000501000|Ao Da Li Ya |AUS||000|Ta Ku La |501||
50968|PYF000038000|Fa Shu Bo Li Ni Xi Ya |PYF||000|Ta Ku Mei |038||
50969|AUS000502000|Ao Da Li Ya |AUS||000|Ta La |502||
50970|PNG000312000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ta La Bo |312||
50971|PNG000313000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ta La Ke Bi Ci |313||
50972|IDN000177000|Yin Du Ni Xi Ya |IDN||000|Ta La Mo La |177||
50973|SLB000035000|Suo Luo Men Qun Dao |SLB||000|Ta La Pai Na |035||
50974|ECU000020000|E Gua Duo Er |ECU||000|Ta La Po A |020||
50975|PNG000314000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ta La Sai Ya |314||
50976|BRA000248000|Ba Xi |BRA||000|Ta La Wu A Ka |248||
50977|IDN000178000|Yin Du Ni Xi Ya |IDN||000|Ta Li A Bu |178||
50978|AFG000018000|A Fu Han |AFG||000|Ta Lu Ku An |018||
50979|AUS000503000|Ao Da Li Ya |AUS||000|Ta Lu Mu |503||
50980|GHA000004000|Jia Na |GHA||000|Ta Ma La |004||
50981|KIR000018000|Ji Li Ba Si |KIR||000|Ta Ma La Dao |018||
50982|MEX000055000|Mo Xi Ge |MEX||000|Ta Mu Yin |055||
50983|IDN000179000|Yin Du Ni Xi Ya |IDN||000|Ta Na Ge Luo Ge |179||
50984|USAAP1438000|Mei Guo |USA||AP1|Ta Na Ke Luo Si |438||
50985|USAAP1439000|Mei Guo |USA||AP1|Ta Na Li An Bo Yin |439||
50986|MDG000054000|Ma Da Jia Si Jia |MDG||000|Ta Nan Da Wa |054||
50987|BRA000249000|Ba Xi |BRA||000|Ta Pei Mi Lin He Pan Ka Shu Ai Luo |249||
50988|LBR000008000|Li Bi Li Ya |LBR||000|Ta Pei Ta |008||
50989|PNG000315000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ta Pi Ni |315||
50990|USAAP1440000|Mei Guo |USA||AP1|Ta Si Ji Ji |440||
50991|PNG000316000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ta Si Ku Er |316||
50992|CAN000402000|Jia Na Da |CAN||000|Ta Su |402||
50993|PYF000039000|Fa Shu Bo Li Ni Xi Ya |PYF||000|Ta Ta Ke Tuo |039||
50994|CAN000403000|Jia Na Da |CAN||000|Ta Xi Si |403||
50995|GRL000033000|Ge Ling Lan |GRL||000|Ta Xiu Sha Ke |033||
50996|DJI000004000|Ji Bu Ti |DJI||000|Ta Zhu La |004||
50997|USAAP1441000|Mei Guo |USA||AP1|Tai Ao Jia |441||
50998|AUS000504000|Ao Da Li Ya |AUS||000|Tai Bu Er Lan |504||
50999|KIR000019000|Ji Li Ba Si |KIR||000|Tai La Yi Na |019||
51000|PHL000063000|Fei Lv Bin |PHL||000|Tai Tai Sang Duo Wa Er |063||
51001|USAAP1442000|Mei Guo |USA||AP1|Tai Te Lin |442||
51002|PNG000317000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Tai Xi Le |317||
51003|AUS000505000|Ao Da Li Ya |AUS||000|Tan Ba |505||
51004|BFA000021000|Bu Ji Na Fa Suo |BFA||000|Tan Bao |021||
51005|MRT000018000|Mao Li Ta Ni Ya |MRT||000|Tan Cha Ke Te |018||
51006|ZAF000059000|Nan Fei |ZAF||000|Tan Da Tu La |059||
51007|IND000105000|Yin Du |IND||000|Tan Jia Wu Er |105||
51008|USAAP1443000|Mei Guo |USA||AP1|Tang Pu Sen Fei Er De |443||
51009|COL000146000|Ge Lun Bi Ya |COL||000|Tao La Mei Na |146||
51010|PNG000318000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Tao Ta |318||
51011|KHM000007000|Jian Pu Zhai |KHM||000|Te Beng Mian Ze |007||
51012|AUS000506000|Ao Da Li Ya |AUS||000|Te Da |506||
51013|AUS000507000|Ao Da Li Ya |AUS||000|Te Er Fu |507||
51014|PNG000319000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Te Jin |319||
51015|HND000023000|Hong Du La Si |HND||000|Te La |023||
51016|PNG000320000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Te La Po |320||
51017|NAM000029000|Na Mi Bi Ya |NAM||000|Te Le Si Bei |029||
51018|CAN000404000|Jia Na Da |CAN||000|Te Lei Ge La Fu Gang |404||
51019|USAAP1444000|Mei Guo |USA||AP1|Te Lei Huo Te |444||
51020|ARG000066000|A Gen Ting |ARG||000|Te Lei Si A Luo Yue Si |066||
51021|COL000147000|Ge Lun Bi Ya |COL||000|Te Lei Si Ai Si Kui Na Si |147||
51022|LBY000015000|Li Bi Ya |LBY||000|Te Li Bo Li |015||
51023|USAAP1445000|Mei Guo |USA||AP1|Te Li Da |445||
51024|CAN000405000|Jia Na Da |CAN||000|Te Li Ge La Fu Ke Li Ke |405||
51025|COL000148000|Ge Lun Bi Ya |COL||000|Te Li Ni Da |148||
51026|MYS000040000|Ma Lai Xi Ya |MYS||000|Te Lu Pi De |040||
51027|USAAP1446000|Mei Guo |USA||AP1|Te Luo Na |446||
51028|LSO000011000|Lai Suo Tuo |LSO||000|Te Luo Wei |011||
51029|USAAP1447000|Mei Guo |USA||AP1|Te Luo Yi |447||
51030|USAAP1448000|Mei Guo |USA||AP1|Te Ma Er |448||
51031|IDN000180000|Yin Du Ni Xi Ya |IDN||000|Te Mi Na Bu An |180||
51032|CAN000406000|Jia Na Da |CAN||000|Te Si Lin |406||
51033|PYF000040000|Fa Shu Bo Li Ni Xi Ya |PYF||000|Te Ti A Luo A Dao |040||
51034|IND000106000|Yin Du |IND||000|Te Zu |106||
51035|RUS000080000|E Luo Si |RUS||000|Teng Da He |080||
51036|NPL000037000|Ni Bo Er |NPL||000|Teng Ge Li |037||
51037|BFA000022000|Bu Ji Na Fa Suo |BFA||000|Teng Ke Duo Ge |022||
51038|IDN000181000|Yin Du Ni Xi Ya |IDN||000|Ti Ao Mu |181||
51039|USAAP1449000|Mei Guo |USA||AP1|Ti Ao Na Ke |449||
51040|COL000149000|Ge Lun Bi Ya |COL||000|Ti Bu |149||
51041|AUS000508000|Ao Da Li Ya |AUS||000|Ti Bu Bo La |508||
51042|PNG000321000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ti Fa Er Ming |321||
51043|NPL000038000|Ni Bo Er |NPL||000|Ti Ka Po Er |038||
51044|PAN000025000|Ba Na Ma |PAN||000|Ti Kan Ti Ji |025||
51045|CMR000019000|Ka Mai Long |CMR||000|Ti Ke |019||
51046|CAN000407000|Jia Na Da |CAN||000|Ti Ke Te Bo Ta Ji |407||
51047|MMR000037000|Mian Dian |MMR||000|Ti Lin |037||
51048|PNG000322000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ti Mu Ban Ke |322||
51049|COL000150000|Ge Lun Bi Ya |COL||000|Ti Mu Bi Kui |150||
51050|MHL000032000|Ma Shao Er Qun Dao |MHL||000|Ti Na Ke |032||
51051|ECU000021000|E Gua Duo Er |ECU||000|Ti Pu Ti Ni |021||
51052|MRT000019000|Mao Li Ta Ni Ya |MRT||000|Ti Xi Te |019||
51053|MRT000020000|Mao Li Ta Ni Ya |MRT||000|Ting Bei De La |020||
51054|AUS000509000|Ao Da Li Ya |AUS||000|Ting Bo Ke Li Ke |509||
51055|PNG000323000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ting Bo Li |323||
51056|ISL000034000|Bing Dao |ISL||000|Ting Gai Li |034||
51057|PNG000324000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Ting Ge Wang |324||
51058|CAN000408000|Jia Na Da |CAN||000|Tong Si Teng |408||
51059|PAN000026000|Ba Na Ma |PAN||000|Tu Ba La |026||
51060|ECU000022000|E Gua Duo Er |ECU||000|Tu Er Kan |022||
51061|EGY000018000|Ai Ji |EGY||000|Tu Er Xi Nai Cheng |018||
51062|BFA000023000|Bu Ji Na Fa Suo |BFA||000|Tu Gang |023||
51063|USAAP1450000|Mei Guo |USA||AP1|Tu Ke Se Kan Dao |450||
51064|SLB000036000|Suo Luo Men Qun Dao |SLB||000|Tu La Ji |036||
51065|PYF000041000|Fa Shu Bo Li Ni Xi Ya |PYF||000|Tu Lei La |041||
51066|COL000151000|Ge Lun Bi Ya |COL||000|Tu Lu Wa |151||
51067|CAN000409000|Jia Na Da |CAN||000|Tu Lu Jia Ke |409||
51068|VEN000051000|Wei Na Rui La |VEN||000|Tu Mei Lei Mo |051||
51069|PNG000325000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Tu Mo Er Bi Er |325||
51070|ETH000052000|Ai Sai E Bi Ya |ETH||000|Tu Mu |052||
51071|IDN000182000|Yin Du Ni Xi Ya |IDN||000|Tu Mu Bang Sa Mu Ba |182||
51072|CAN000410000|Jia Na Da |CAN||000|Tu Mu Bo Le Li Qi |410||
51073|PYF000042000|Fa Shu Bo Li Ni Xi Ya |PYF||000|Tu Pai |042||
51074|FRA000097000|Fa Guo |FRA||000|Tu Su Si Le －Nuo Bu Er |097||
51075|TKM000001000|Tu Ku Man Si Tan |TKM||000|Tu Ku Man A Ba De |001||
51076|TKM000002000|Tu Ku Man Si Tan |TKM||000|Tu Ku Man Ba Xi |002||
51077|AUS000510000|Ao Da Li Ya |AUS||000|Tuo Bo Mo Li |510||
51078|PNG000326000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Tuo Er |326||
51079|USAAP1451000|Mei Guo |USA||AP1|Tuo Ji En |451||
51080|USAAP1452000|Mei Guo |USA||AP1|Tuo Ji Ya Ke Fei She Li |452||
51081|HND000024000|Hong Du La Si |HND||000|Tuo Ke A |024||
51082|NZL000051000|Xin Xi Lan |NZL||000|Tuo Ke Luo A |051||
51083|CHL000038000|Zhi Li |CHL||000|Tuo Ke Pi Ya |038||
51084|USAAP1453000|Mei Guo |USA||AP1|Tuo Lan Si |453||
51085|PNG000327000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Tuo Lei Mu Bi |327||
51086|IDN000183000|Yin Du Ni Xi Ya |IDN||000|Tuo Li Tuo Li |183||
51087|USAAP1454000|Mei Guo |USA||AP1|Tuo Ling Dun |454||
51088|PNG000328000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Tuo Luo Ji Na |328||
51089|PNG000329000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Tuo Nu |329||
51090|MNG000018000|Meng Gu |MNG||000|Tuo Sun Chen Ge Le |018||
51091|SUR000009000|Su Li Nan |SUR||000|Tuo Te Na Si |009||
51092|AUS000511000|Ao Da Li Ya |AUS||000|Tuo Wu De |511||
51093|IRN000062000|Yi Lang |IRN||000|Tuo Xi De |062||
51094|PNG000330000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Ba Ge |330||
51095|PNG000331000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Bo |331||
51096|PNG000332000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Bo Lu |332||
51097|CAF000019000|Zhong Fei |CAF||000|Wa Da |019||
51098|SDN000020000|Su Dan |SDN||000|Wa De Mai Da Ni |020||
51099|YEM000015000|Ye Men |YEM||000|Wa Di Ai En |015||
51100|PNG000333000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa En Tuo A Te |333||
51101|USAAP1455000|Mei Guo |USA||AP1|Wa Er |455||
51102|ETH000053000|Ai Sai E Bi Ya |ETH||000|Wa Er De |053||
51103|CAN000411000|Jia Na Da |CAN||000|Wa Er Ka Ti Er |411||
51104|USAAP1456000|Mei Guo |USA||AP1|Wa Er Te Gang |456||
51105|AUS000512000|Ao Da Li Ya |AUS||000|Wa Fu Na |512||
51106|PNG000334000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Gao |334||
51107|GAB000038000|Jia Peng |GAB||000|Wa Ge Ni |038||
51108|IDN000184000|Yin Du Ni Xi Ya |IDN||000|Wa Ge Te |184||
51109|GTM000014000|Wei Di Ma La |GTM||000|Wa Ha Ke Tong |014||
51110|AUS000513000|Ao Da Li Ya |AUS||000|Wa Hai |513||
51111|SUR000010000|Su Li Nan |SUR||000|Wa He Ning En |010||
51112|USAAP1457000|Mei Guo |USA||AP1|Wa Hu Dao |457||
51113|FJI000025000|Fei Ji Qun Dao |FJI||000|Wa Ka Ya Dao |025||
51114|AGO000029000|An Ge La |AGO||000|Wa Ke Kong Ge |029||
51115|PNG000335000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Ku Nai |335||
51116|AUS000514000|Ao Da Li Ya |AUS||000|Wa La Ke Na Bi Er |514||
51117|AUS000515000|Ao Da Li Ya |AUS||000|Wa La Wa Ji En |515||
51118|IND000107000|Yin Du |IND||000|Wa Lang Jia Er |107||
51119|DEU000065000|De Guo |DEU||000|Wa Lei Er Bu Shi |065||
51120|IDN000185000|Yin Du Ni Xi Ya |IDN||000|Wa Li Si |185||
51121|USAAP1458000|Mei Guo |USA||AP1|Wa Lie Huo |458||
51122|PAK000046000|Ba Ji Si Tan |PAK||000|Wa Na |046||
51123|FJI000026000|Fei Ji Qun Dao |FJI||000|Wa Nu A Ba La Wu |026||
51124|PNG000336000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Nu Ma |336||
51125|PNG000337000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Po Na Man Da |337||
51126|NIC000006000|Ni Jia La Gua |NIC||000|Wa Si Pa Mu |006||
51127|PNG000338000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Su A |338||
51128|PNG000339000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Su Mu |339||
51129|FJI000027000|Fei Ji Qun Dao |FJI||000|Wa Tu Kao La |027||
51130|FJI000028000|Fei Ji Qun Dao |FJI||000|Wa Tu Le Le |028||
51131|MDG000055000|Ma Da Jia Si Jia |MDG||000|Wa Tu Man De Li |055||
51132|PNG000340000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wa Wo Yi Fu Er Si |340||
51133|BFA000024000|Bu Ji Na Fa Suo |BFA||000|Wa Xi Gu Ya |024||
51134|USAAP1459000|Mei Guo |USA||AP1|Wa Xi A Wa |459||
51135|IDN000186000|Yin Du Ni Xi Ya |IDN||000|Wa Xi Er |186||
51136|PYF000043000|Fa Shu Bo Li Ni Xi Ya |PYF||000|Wa Xi Ta Xi |043||
51137|SUR000011000|Su Li Nan |SUR||000|Wa Xia Bo |011||
51138|USAAP1460000|Mei Guo |USA||AP1|Wa Yi Ke Luo A |460||
51139|ZWE000008000|Jin Ba Bu Wei |ZWE||000|Wan Gai |008||
51140|ZWE000009000|Jin Ba Bu Wei |ZWE||000|Wan Gai Guo Jia Gong Yuan |009||
51141|MDG000056000|Ma Da Jia Si Jia |MDG||000|Wan Jia Yin De La Nu |056||
51142|GAB000039000|Jia Peng |GAB||000|Wan Jia |039||
51143|AUS000516000|Ao Da Li Ya |AUS||000|Wan Lu Ke |516||
51144|AUS000517000|Ao Da Li Ya |AUS||000|Wang Du La |517||
51145|AUS000518000|Ao Da Li Ya |AUS||000|Wei Er Kan Ni Ya |518||
51146|AUS000519000|Ao Da Li Ya |AUS||000|Wei Er Shi Pu |519||
51147|PNG000341000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wei Pi Mu |341||
51148|USAAP1461000|Mei Guo |USA||AP1|Wei Ping Wo Te |461||
51149|USAAP1462000|Mei Guo |USA||AP1|Wei Si Ka Xi Te |462||
51150|AUS000520000|Ao Da Li Ya |AUS||000|Wei Te Nu Mu |520||
51151|PNG000342000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wei Tu |342||
51152|AUS000521000|Ao Da Li Ya |AUS||000|Wei Wo |521||
51153|USAAP1463000|Mei Guo |USA||AP1|Wei Bo Si Te Cheng |463||
51154|LAO000008000|Lao Wo |LAO||000|Wei En Ke Sai |008||
51155|USAAP1464000|Mei Guo |USA||AP1|Wei Er Si |464||
51156|AUS000522000|Ao Da Li Ya |AUS||000|Wei Fu Xi Er |522||
51157|BRA000250000|Ba Xi |BRA||000|Wei Dai La |250||
51158|NGA000017000|Ni Ri Li Ya |NGA||000|Wei Duo Li Ya Dao |017||
51159|AUS000523000|Ao Da Li Ya |AUS||000|Wei Duo Li Ya Li Fu Dang Si |523||
51160|USAAP1465000|Mei Guo |USA||AP1|Wei Duo Li Ya Wei Er |465||
51161|USAAP1466000|Mei Guo |USA||AP1|Wei Er De Man Lai Ke |466||
51162|ZAF000060000|Nan Fei |ZAF||000|Wei Er Ke Mu |060||
51163|DEU000066000|De Guo |DEU||000|Wei Ke |066||
51164|LKA000008000|Si Li Lan Ka |LKA||000|Wei La Wei La |008||
51165|ARG000067000|A Gen Ting |ARG||000|Wei Le Jia Si Jiang Jun |067||
51166|PNG000343000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wei Mu |343||
51167|LBR000009000|Li Bi Li Ya |LBR||000|Wei Su A |009||
51168|USAAP1467000|Mei Guo |USA||AP1|Wei Xi |467||
51169|USAAP1468000|Mei Guo |USA||AP1|Wei You Ke Fu |468||
51170|AUS000524000|Ao Da Li Ya |AUS||000|Wen Da La |524||
51171|USAAP1469000|Mei Guo |USA||AP1|Wen Ke |469||
51172|USAAP1470000|Mei Guo |USA||AP1|Wen Quan Cheng |470||
51173|NLD000012000|He Lan |NLD||000|Wen Si De Lei He Te |012||
51174|USAAP1471000|Mei Guo |USA||AP1|Wen Te Hei Wen |471||
51175|SLB000037000|Suo Luo Men Qun Dao |SLB||000|Weng Tong Gua Wa |037||
51176|GBR000092000|Ying Guo |GBR||000|Wo Ding Dun |092||
51177|VEN000052000|Wei Na Rui La |VEN||000|Wo En Ken |052||
51178|USAAP1472000|Mei Guo |USA||AP1|Wo Er De Lun Dao |472||
51179|AUS000525000|Ao Da Li Ya |AUS||000|Wo Er Ka |525||
51180|USAAP1473000|Mei Guo |USA||AP1|Wo Er Na Te Li Qi |473||
51181|GBR000093000|Ying Guo |GBR||000|Wo Er Sai Dao |093||
51182|MDG000057000|Ma Da Jia Si Jia |MDG||000|Wo He Ma |057||
51183|USAAP1474000|Mei Guo |USA||AP1|Wo Kan |474||
51184|AUS000526000|Ao Da Li Ya |AUS||000|Wo Ke Pu |526||
51185|USAAP1475000|Mei Guo |USA||AP1|Wo Ke Gan |475||
51186|GAB000040000|Jia Peng |GAB||000|Wo La Na Ye |040||
51187|AUS000527000|Ao Da Li Ya |AUS||000|Wo Le Er Dang Si |527||
51188|USAAP1476000|Mei Guo |USA||AP1|Wo Luo De |476||
51189|AUS000528000|Ao Da Li Ya |AUS||000|Wo Luo Ge Lan De |528||
51190|LBR000010000|Li Bi Li Ya |LBR||000|Wo Luo Ji Xi |010||
51191|PNG000344000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wo Na Na La |344||
51192|CAN000412000|Jia Na Da |CAN||000|Wo Sen Lai Ke |412||
51193|PNG000345000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wo Yi Ta Pei |345||
51194|LBR000011000|Li Bi Li Ya |LBR||000|Wo Yin Jia Ma |011||
51195|IDN000187000|Yin Du Ni Xi Ya |IDN||000|Wu Bu Lu Bu －Yi Li An Zhao Wa |187||
51196|AUS000529000|Ao Da Li Ya |AUS||000|Wu De Na Da Ta |529||
51197|AUS000530000|Ao Da Li Ya |AUS||000|Wu Di Wu Di |530||
51198|AUS000531000|Ao Da Li Ya |AUS||000|Wu En Da La |531||
51199|COL000152000|Ge Lun Bi Ya |COL||000|Wu En Gui A |152||
51200|GBR000094000|Ying Guo |GBR||000|Wu En Si Te Xie Te Lan De －Yi Si Si Tai Te |094||
51201|AFG000019000|A Fu Han |AFG||000|Wu Er Gong |019||
51202|CZE000006000|Jie Ke |CZE||000|Wu He Si Ke －La Di Si Te |006||
51203|COL000153000|Ge Lun Bi Ya |COL||000|Wu La Ao |153||
51204|VEN000053000|Wei Na Rui La |VEN||000|Wu Li Man |053||
51205|COL000154000|Ge Lun Bi Ya |COL||000|Wu Li Wei |154||
51206|FSM000004000|Mi Ke Luo Ni Xi Ya Lian Bang |FSM||000|Wu Li Xi Ka Luo Lai En Qun Dao |004||
51207|BRA000251000|Ba Xi |BRA||000|Wu Lu Bu Peng Jia |251||
51208|ZAF000061000|Nan Fei |ZAF||000|Wu Lu Sa Ba |061||
51209|AFG000020000|A Fu Han |AFG||000|Wu Lu Zi Gan |020||
51210|PNG000346000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wu Luo Bi |346||
51211|PRI000008000|Bo Duo Li Ge |PRI||000|Wu Ma Kao |008||
51212|PNG000347000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wu Mu Ba |347||
51213|TCD000016000|Zha De |TCD||000|Wu Mu Ha Jie Er |016||
51214|USAAP1477000|Mei Guo |USA||AP1|Wu Mu Na Ke |477||
51215|MNG000019000|Meng Gu |MNG||000|Wu Nu Ge Bi Te |019||
51216|CRI000022000|Ge Si Da Li Jia |CRI||000|Wu Pa La |022||
51217|PNG000348000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wu Pi A La |348||
51218|SCG000002000|Sai Er Wei Ya He Hei Shan |SCG||000|Wu Ri Cai |002||
51219|AUS000532000|Ao Da Li Ya |AUS||000|Wu Se Lei Si Lu Pu |532||
51220|RUS000081000|E Luo Si |RUS||000|Wu Si Ji Ku Te |081||
51221|PAN000027000|Ba Na Ma |PAN||000|Wu Si Tu Po |027||
51222|PNG000349000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wu Wu Lu Dao |349||
51223|PNG000350000|Ba Bu Ya Xin Ji Na Ya |PNG||000|Wu Xi Nuo |350||
51224|USAAP1478000|Mei Guo |USA||AP1|Wu Zhi Ban Dao |478||
51225|GBR000095000|Ying Guo |GBR||000|Wu De Fu De |095||
51226|AUS000533000|Ao Da Li Ya |AUS||000|Wu De Ge Lin |533||
51227|USAAP1479000|Mei Guo |USA||AP1|Wu De Li Fu |479||
51228|USAAP1480000|Mei Guo |USA||AP1|Wu De Qiao Pa |480||
51229|AUS000534000|Ao Da Li Ya |AUS||000|Wu Ding Na |534||
51230|AUS000535000|Ao Da Li Ya |AUS||000|Wu Mo La |535||
51231|USAAP1481000|Mei Guo |USA||AP1|Xi An Pu Dun |481||
51232|AUS000536000|Ao Da Li Ya |AUS||000|Xi Ao Duo |536||
51233|EGY000019000|Ai Ji |EGY||000|Xi Di Bai La Ni |019||
51234|DZA000019000|A Er Ji Li Ya |DZA||000|Xi Di Bei Le A Ba Si |019||
51235|USAAP1482000|Mei Guo |USA||AP1|Xi Er Wei Si Te |482||
51236|USAAP1483000|Mei Guo |USA||AP1|Xi Ka Wei Ke |483||
